name,date,hour,count
south-park-nb-2017,2017-09-02,10,6
south-park-nb-2017,2017-09-02,11,12
south-park-nb-2017,2017-09-02,12,9
south-park-nb-2017,2017-09-02,13,4
south-park-nb-2017,2017-09-02,14,3
south-park-nb-2017,2017-09-02,15,15
south-park-nb-2017,2017-09-02,16,0
south-park-nb-2017,2017-09-02,17,1
south-park-nb-2017,2017-09-02,18,5
south-park-nb-2017,2017-09-02,19,5
south-park-nb-2017,2017-09-02,20,3
south-park-nb-2017,2017-09-02,21,4
south-park-nb-2017,2017-09-02,22,9
south-park-nb-2017,2017-09-02,23,3
south-park-nb-2017,2017-09-03,0,1
south-park-nb-2017,2017-09-03,1,0
south-park-nb-2017,2017-09-03,2,0
south-park-nb-2017,2017-09-03,3,0
south-park-nb-2017,2017-09-03,4,0
south-park-nb-2017,2017-09-03,5,1
south-park-nb-2017,2017-09-03,6,0
south-park-nb-2017,2017-09-03,7,0
south-park-nb-2017,2017-09-03,8,9
south-park-nb-2017,2017-09-03,9,10
south-park-nb-2017,2017-09-03,10,10
south-park-nb-2017,2017-09-03,11,10
south-park-nb-2017,2017-09-03,12,10
south-park-nb-2017,2017-09-03,13,12
south-park-nb-2017,2017-09-03,14,11
south-park-nb-2017,2017-09-03,15,14
south-park-nb-2017,2017-09-03,16,9
south-park-nb-2017,2017-09-03,17,12
south-park-nb-2017,2017-09-03,18,5
south-park-nb-2017,2017-09-03,19,4
south-park-nb-2017,2017-09-03,20,7
south-park-nb-2017,2017-09-03,21,2
south-park-nb-2017,2017-09-03,22,1
south-park-nb-2017,2017-09-03,23,1
south-park-nb-2017,2017-09-04,0,0
south-park-nb-2017,2017-09-04,1,0
south-park-nb-2017,2017-09-04,2,0
south-park-nb-2017,2017-09-04,3,0
south-park-nb-2017,2017-09-04,4,0
south-park-nb-2017,2017-09-04,5,0
south-park-nb-2017,2017-09-04,6,0
south-park-nb-2017,2017-09-04,7,0
south-park-nb-2017,2017-09-04,8,2
south-park-nb-2017,2017-09-04,9,2
south-park-nb-2017,2017-09-04,10,2
south-park-nb-2017,2017-09-04,11,7
south-park-nb-2017,2017-09-04,12,8
south-park-nb-2017,2017-09-04,13,15
south-park-nb-2017,2017-09-04,14,10
south-park-nb-2017,2017-09-04,15,18
south-park-nb-2017,2017-09-04,16,9
south-park-nb-2017,2017-09-04,17,11
south-park-nb-2017,2017-09-04,18,10
south-park-nb-2017,2017-09-04,19,6
south-park-nb-2017,2017-09-04,20,9
south-park-nb-2017,2017-09-04,21,4
south-park-nb-2017,2017-09-04,22,4
south-park-nb-2017,2017-09-04,23,2
south-park-nb-2017,2017-09-05,0,1
south-park-nb-2017,2017-09-05,1,0
south-park-nb-2017,2017-09-05,2,0
south-park-nb-2017,2017-09-05,3,1
south-park-nb-2017,2017-09-05,4,0
south-park-nb-2017,2017-09-05,5,0
south-park-nb-2017,2017-09-05,6,5
south-park-nb-2017,2017-09-05,7,2
south-park-nb-2017,2017-09-05,8,10
south-park-nb-2017,2017-09-05,9,20
south-park-nb-2017,2017-09-05,10,5
south-park-nb-2017,2017-09-05,11,9
south-park-nb-2017,2017-09-05,12,15
south-park-nb-2017,2017-09-05,13,14
south-park-nb-2017,2017-09-05,14,15
south-park-nb-2017,2017-09-05,15,14
south-park-nb-2017,2017-09-05,16,20
south-park-nb-2017,2017-09-05,17,41
south-park-nb-2017,2017-09-05,18,31
south-park-nb-2017,2017-09-05,19,23
south-park-nb-2017,2017-09-05,20,10
south-park-nb-2017,2017-09-05,21,9
