name,date,hour,count
vernon-nb,2020-12-24,9,2
vernon-nb,2020-12-25,0,0
vernon-sb,2020-12-25,0,1
vernon-nb,2020-12-25,1,0
vernon-sb,2020-12-25,1,0
vernon-sb,2020-12-25,10,2
vernon-nb,2020-12-25,10,6
vernon-nb,2020-12-25,11,1
vernon-sb,2020-12-25,11,1
vernon-nb,2020-12-25,12,0
vernon-sb,2020-12-25,12,4
vernon-sb,2020-12-25,13,3
vernon-nb,2020-12-25,13,4
vernon-nb,2020-12-25,14,0
vernon-sb,2020-12-25,14,3
vernon-nb,2020-12-25,15,2
vernon-sb,2020-12-25,15,2
vernon-sb,2020-12-25,16,0
vernon-nb,2020-12-25,16,1
vernon-nb,2020-12-25,17,1
vernon-sb,2020-12-25,17,1
vernon-nb,2020-12-25,18,0
vernon-sb,2020-12-25,18,0
vernon-nb,2020-12-25,19,0
vernon-sb,2020-12-25,19,0
vernon-nb,2020-12-25,2,0
vernon-sb,2020-12-25,2,0
vernon-nb,2020-12-25,20,0
vernon-sb,2020-12-25,20,0
vernon-sb,2020-12-25,21,0
vernon-nb,2020-12-25,21,1
vernon-nb,2020-12-25,22,0
vernon-sb,2020-12-25,22,0
vernon-nb,2020-12-25,23,0
vernon-sb,2020-12-25,23,0
